692.00	0.00	0.000
692.50	0.00	0.000
693.00	0.00	0.000
693.50	0.00	0.000
694.00	0.00	0.000
694.50	0.00	0.000
695.00	0.00	0.000
695.50	71.29	71.147
696.00	71.86	71.449
696.50	73.59	73.524
697.00	73.80	74.060
697.50	72.62	72.852
698.00	71.57	71.320
698.50	72.61	72.514
699.00	72.97	72.965
699.50	72.93	73.061
700.00	72.33	72.675
700.50	70.79	70.674
701.00	71.25	71.391
701.50	70.61	70.734
702.00	70.02	69.906
702.50	70.43	70.248
703.00	71.18	71.109
703.50	71.41	71.395
704.00	71.41	71.102
704.50	72.65	72.720
705.00	72.32	72.509
705.50	71.45	71.361
706.00	71.79	71.859
706.50	71.43	71.486
707.00	71.13	70.919
707.50	71.96	71.961
708.00	71.89	72.227
708.50	70.39	70.451
709.00	70.08	69.946
709.50	70.57	70.433
710.00	71.11	71.093
710.50	71.14	71.284
711.00	70.49	70.629
711.50	70.14	70.241
712.00	69.69	69.691
712.50	69.62	69.653
713.00	69.45	69.440
713.50	69.42	69.249
714.00	70.07	70.272
714.50	69.17	69.377
715.00	68.23	68.020
715.50	69.06	69.077
716.00	68.96	68.976
716.50	0.00	0.000
717.00	0.00	0.000
717.50	0.00	0.000
718.00	0.00	0.000
718.50	0.00	0.000
719.00	0.00	0.000
719.50	0.00	0.000
720.00	0.00	0.000
720.50	0.00	0.000
721.00	0.00	0.000
721.50	0.00	0.000
722.00	0.00	0.000
722.50	0.00	0.000
723.00	0.00	0.000
723.50	0.00	0.000
724.00	0.00	0.000
724.50	0.00	0.000
725.00	0.00	0.000
725.50	0.00	0.000
726.00	0.00	0.000
726.50	0.00	0.000
727.00	0.00	0.000
727.50	0.00	0.000
728.00	0.00	0.000
728.50	0.00	0.000
729.00	0.00	0.000
729.50	0.00	0.000
730.00	0.00	0.000
730.50	0.00	0.000
731.00	0.00	0.000
731.50	0.00	0.000
732.00	0.00	0.000
732.50	63.38	63.004
733.00	64.89	64.715
733.50	65.57	65.310
734.00	66.58	66.702
734.50	66.02	66.269
735.00	64.95	65.017
735.50	64.64	64.643
736.00	64.56	64.472
736.50	64.87	64.710
737.00	65.49	65.377
737.50	65.88	65.948
738.00	65.57	65.963
738.50	63.93	64.082
739.00	63.26	63.023
739.50	64.17	64.003
740.00	64.79	64.773
740.50	64.80	65.041
741.00	63.76	63.942
741.50	62.98	62.900
742.00	63.28	63.155
742.50	63.74	63.400
743.00	65.05	64.950
743.50	65.39	65.492
744.00	64.94	65.166
744.50	63.97	63.923
745.00	64.10	63.839
745.50	65.11	65.278
746.00	64.38	64.447
746.50	64.08	63.848
747.00	64.99	65.017
747.50	64.81	64.897
748.00	64.44	64.430
748.50	64.41	64.460
749.00	64.18	64.437
